tweet_id	class	tweet
SMM4H2022MDgFjIb4Qjvnk0vN	ADE	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.
SMM4H2022ClEFOy3Ew8uaNIKE	ADE	i feel like i have a hangover ...that cymbalta was a bad idea
SMM4H2022rjPbvb3lGAPmJiY2	ADE	i'm def suing cymbalta. i can't wait until its out of my system. get out!!!!!!! nowwww!!!!! you turn peaceful people into the hulk!
SMM4H2022tmrRi9fof1noVM3x	ADE	i hate forgetting to take my cymbalta. it makes you feel sooooooo weird.
SMM4H2022U7SELFgeAs5KACy3	ADE	this higher dose of #cymbalta is making me extremely tired and anxious. is this normal?
SMM4H2022U7SELFgeAs5KACy3	ADE	this higher dose of #cymbalta is making me extremely tired and anxious. is this normal?
SMM4H2022qgN8qPxOJ92vNLqa	ADE	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.
SMM4H2022qgN8qPxOJ92vNLqa	ADE	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.
SMM4H2022qgN8qPxOJ92vNLqa	ADE	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.
SMM4H2022rass5RgZWRFxBDl8	ADE	hate that i've been off #cymbalta for ages now and my appetite is still terrible. the worst part? i can't bear meat or chocolate :'(
SMM4H2022GjmezMXOnZSIXNXV	ADE	Cymbalta, you're driving me insane.
SMM4H2022zujqEmfxeCSALVCy	ADE	rt @USER____: @USER____ @USER_________ cymbalta withdrawal is getting top billing at the moment, however. ugh! xx
SMM4H2022eKYQej7Ww6In6nE6	ADE	@USER_________ i am on duloxetine and i think my body would be asleep 24/7 if i let it.
SMM4H2022wohqZSVhGxU89r7F	ADE	@USER________ i hav to come of the duloxetine immediately as i hav a terrible rash because of it! had the rash 2 weeks
SMM4H20225aQ966QH3SnGVlck	ADE	Kinda worried about the nighttime jaw clenching from Effexor, what with my tongue ring and all... :L
SMM4H20224nX02OpAo3xFQIux	ADE	@USER__ my old ones took 2 days for withdrawals but effexor which i'm on now i will get them the next day :/ i wish i could email you valium
SMM4H2022GzBkzX3mGwAQSM72	ADE	@USER__ i recently stopped taking effexor 225 what can i do to ease my withdrawls?i feel miserable right now and very angry.please any ideas
SMM4H2022GzBkzX3mGwAQSM72	ADE	@USER__ i recently stopped taking effexor 225 what can i do to ease my withdrawls?i feel miserable right now and very angry.please any ideas
SMM4H2022GzBkzX3mGwAQSM72	ADE	@USER__ i recently stopped taking effexor 225 what can i do to ease my withdrawls?i feel miserable right now and very angry.please any ideas
SMM4H20222UE69ALYl7RRg2bj	ADE	so it fucking turns out that a side effect of effexor is a loss of appetite
SMM4H20227xCSdTFyNsEhFXwQ	ADE	@USER_____ the shaking is a common side effect of effexor
SMM4H2022KAcqlnWrJf7QjzGV	ADE	day five of no effexor. i am guessing this is what it feels like when you come off heroin...  #discontinuation
SMM4H2022yQ63qISVE7emLlk0	ADE	@USER____ with effexor if i miss one day i am dizzy and wrecked
SMM4H2022yQ63qISVE7emLlk0	ADE	@USER____ with effexor if i miss one day i am dizzy and wrecked
SMM4H2022tLhAYSaViLNdnCYn	ADE	@USER_________ Oh, it sucks, but try doing SNRI withdrawal. They had to put me on a whole other drug just to get me off Effexor. :(
SMM4H2022RCSUJ1RI95RYhjbo	ADE	@USER___________ brain zaps? happens a lot when missing doses, (especially with effexor &amp; wellbutrin ime) - just feels weird. no real danger
SMM4H2022MxsNO1PDz4A8Lw3J	ADE	@USER__________ I've been having them today too, three days without effexor. I completely understand what you mean. every hit, lightheaded..
SMM4H2022eCgsvYg9GLsAXnOT	ADE	@USER______ i hated effexor. it makes you hungry, dizzy, and lethargic. that culminated in a large weight gain for me.
SMM4H2022eCgsvYg9GLsAXnOT	ADE	@USER______ i hated effexor. it makes you hungry, dizzy, and lethargic. that culminated in a large weight gain for me.
SMM4H2022eCgsvYg9GLsAXnOT	ADE	@USER______ i hated effexor. it makes you hungry, dizzy, and lethargic. that culminated in a large weight gain for me.
SMM4H2022eCgsvYg9GLsAXnOT	ADE	@USER______ i hated effexor. it makes you hungry, dizzy, and lethargic. that culminated in a large weight gain for me.
SMM4H2022kSXVxN3Xk2ZzoJ3A	ADE	effexor withdrawal.
SMM4H2022ARZUgn2FIBnCWhfi	ADE	upped my effexor dosage 5 days ago. sleep cycle and quality went to shit 4 days ago. i sense a correlation here...
SMM4H2022ARZUgn2FIBnCWhfi	ADE	upped my effexor dosage 5 days ago. sleep cycle and quality went to shit 4 days ago. i sense a correlation here...
SMM4H2022XX0W59quyJLS48hy	ADE	stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment
SMM4H2022XX0W59quyJLS48hy	ADE	stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment
SMM4H2022XX0W59quyJLS48hy	ADE	stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment
SMM4H2022XX0W59quyJLS48hy	ADE	stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment
SMM4H2022wSQArZCkJCmWdyn8	ADE	i love this effexor! majorly kills my libido.
SMM4H2022ucRrwEcJlSvt4oBx	ADE	@USER__ effexor was a boner killer, absolutely. welbutrin goes the other way.
SMM4H2022AAVR0law3LJiLXDl	ADE	@USER second day off effexor &amp; on viibryd here. brain zaps are fun. and by fun, i mean horrendous &amp; miserable.
SMM4H2022vfqW5uaG4UucVW4E	ADE	day 6 cold turkey from effexor. i bellevue this pic adequately represents my descent into madness. or whatever. HTTPURL_______________
SMM4H2022klMLkUk3yK9aztcr	ADE	headache &amp; stomach ache. i'm never forgetting my effexor again.
SMM4H2022klMLkUk3yK9aztcr	ADE	headache &amp; stomach ache. i'm never forgetting my effexor again.
SMM4H2022YkgPmMOwErimq7L1	ADE	@USER________ oh I hate that! I used to be on citalopram, it stopped working eventually. sometimes I have to up my effexor dose temporarily.
SMM4H2022WphYz2eF1FK4DZDx	ADE	out of pills, feeling like a train wreck #tweaking #effexor
SMM4H2022WphYz2eF1FK4DZDx	ADE	out of pills, feeling like a train wreck #tweaking #effexor
SMM4H2022hVQH4IKdoLKCVU5x	ADE	@USER______ @USER_______ Realtalk: until I started taking Wellbutrin, Effexor robbed me of the ability to cum
SMM4H2022yG4jBiv5xkyFVH8j	ADE	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H2022yG4jBiv5xkyFVH8j	ADE	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H2022yG4jBiv5xkyFVH8j	ADE	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H2022yG4jBiv5xkyFVH8j	ADE	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H2022yG4jBiv5xkyFVH8j	ADE	effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.
SMM4H20229te2pYLERl3XwUU2	ADE	@USER_______ i've no probs with porn other than the fact that i've gained 80 pounds on effexor and no one needs to see that ;-)
SMM4H2022lTOGtAT03VGRb49j	ADE	the effexor dreams have taken a terrifying turn. ugh.
SMM4H2022BDsCCuJxbXw7P8xn	ADE	@USER________ Ugh, sorry. This effexor is not making me feel so awesome. Posting Puck's stuff tonight though.
SMM4H2022gu2qDsUv8HaU0Seh	ADE	struggling with effexor withdrawal. worse than any symptoms i was taking the drug for.stay away from this!!! HTTPURL_______________
SMM4H2022sqkO4dfdGrpUt18Y	ADE	ssri discontinuation syndrome is a bitch. effexor, i hate you. wellbutrin, thanks for being nice to me. now do your job kthx. #depression
SMM4H2022ELsH0dnNMxxWrqoX	ADE	effexor dreams d:
SMM4H2022vvaem8WDFoTzCktw	ADE	@USER_ you want bad withdrawl, effexor had that..evil stuff for me...never again. i strongly believe it caused some memory damage for me. :(
SMM4H2022vvaem8WDFoTzCktw	ADE	@USER_ you want bad withdrawl, effexor had that..evil stuff for me...never again. i strongly believe it caused some memory damage for me. :(
SMM4H2022qYBSll8JfY6BAIpD	ADE	life: fucked. mind: falling into a realm of utter disillusion.  thank the lord for #effexor contributing to it.
SMM4H2022h8azaGU0O4CiZ2sh	ADE	@USER______ yeah, i'm ok. that was weird. might've been meds. got a new batch yesterday. i'm remembering the effexor xr making me sick once.
SMM4H2022laVNkqCzkHwJ9BbD	ADE	i suggest never stop taking effexor abruptly because you will feel like you're on your death bed
SMM4H2022dFLW3stRXTw4YBka	ADE	zoloft was just as bad as effexor. it made me more depressed and more suicidal. i don't want it.
SMM4H2022dFLW3stRXTw4YBka	ADE	zoloft was just as bad as effexor. it made me more depressed and more suicidal. i don't want it.
SMM4H2022FEhqjrKVQSGPLlig	ADE	fucking effexor withdrawals. i would shake my fist but i don't have the energy.
SMM4H2022FEhqjrKVQSGPLlig	ADE	fucking effexor withdrawals. i would shake my fist but i don't have the energy.
SMM4H2022BGmR7jIjpjfMJsob	ADE	fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!
SMM4H2022BGmR7jIjpjfMJsob	ADE	fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!
SMM4H2022BGmR7jIjpjfMJsob	ADE	fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!
SMM4H2022BGmR7jIjpjfMJsob	ADE	fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!
SMM4H2022AzcnjAFctmoPlWl7	ADE	dear alternative medicine aficionados, don't do intra-nasal acupuncture when you're on effient and aspirin. #nightmare #bloodbath
SMM4H202250ylL3sU0aqMkWTm	ADE	@USER_______ your lucky! i have to do infusions of remicade for my ra. i would happily do humera or enbrel if it didnt make me stop breathin
SMM4H2022uLDtSilc7aDvoc2j	ADE	@USER____ i had a weird rash w/ enbrel. but it was all over my abdomen &amp; chest. rash in elbow cld b psoriasis? can u take a pic?
SMM4H2022PIUCLftim4JpC40d	ADE	@USER______ i had allergic reaction from enbrel.
SMM4H2022PWXMXfzdqBzSXKI1	ADE	anyone else have worsening #acne problems since starting #enbrel for autoimmune disease?
SMM4H2022ZbU3OS6ACQNdUQ84	ADE	@USER_____ stopped working.  i don't think their meant to last forever but again it depends on the person.  i took enbrel when i was on my
SMM4H2022hE9yD28oJ9YY1CvQ	ADE	i think my tablets have made me gain weight. anyone on fluoxetine/prozac? #replytweet
SMM4H2022f9Jb5YtPXkI759Hz	ADE	fluoxetine is a hell of a drug if you're into being awake all night and feeling ill.
SMM4H2022f9Jb5YtPXkI759Hz	ADE	fluoxetine is a hell of a drug if you're into being awake all night and feeling ill.
SMM4H2022VNkYcSdKJuXai3Mi	ADE	@USER_____ @USER____ omg all the special places. i'm not drunk. it's the fluoxetine.
SMM4H2022IWqStTJ4spifUzTD	ADE	forgetting to take meds then having a day feeling like absolute shit. fluoxetine u r shit
SMM4H2022BBOxUhw0M7axAFEe	ADE	the one bummer about it all is that the fluoxetine is giving me the shakes which made fine fiddly detail work harder than it should be
SMM4H2022bBnZ2RcjyzNH07Hf	ADE	@USER____ that's good news. you must feel a bit less stressed. btw, are you ok with diazepam and fluoxetine? take both and they space me out
SMM4H2022q2puzATR1i7AbHcK	ADE	Only one day in and Mirtazapine is like fluoxetine all over again, it just makes me so tiered
SMM4H2022eHywHXdNXiSAHcmS	ADE	didnt take my fluoxetine this morning because i forgot and i've been so shaky and tired all day, is this like, withdrawal symptoms?
SMM4H2022eHywHXdNXiSAHcmS	ADE	didnt take my fluoxetine this morning because i forgot and i've been so shaky and tired all day, is this like, withdrawal symptoms?
SMM4H2022eHywHXdNXiSAHcmS	ADE	didnt take my fluoxetine this morning because i forgot and i've been so shaky and tired all day, is this like, withdrawal symptoms?
SMM4H2022r4pIR1A1UCgEgkIF	ADE	@USER___________ to be honest i've  had worse. on fluoxetine i was convinced there was a plot to steal my thoughts... !
SMM4H2022vNQMda7ZawZo1BbE	ADE	@USER_________ Probably the combination with my fluoxetine. But I can't move that to night time, it makes me have bad dreams.
SMM4H2022Gqgf3QASJbgVChMd	ADE	@USER______ doesn't work. Citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much I lost 4 stone in 6mo.
SMM4H2022Gqgf3QASJbgVChMd	ADE	@USER______ doesn't work. Citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much I lost 4 stone in 6mo.
SMM4H2022mFiJb6L7rXo56hwu	ADE	life alert life alert i am burping up fluoxetine powder i think i might die
SMM4H2022B31hCiii8RyZRJmm	ADE	@USER________ i tried fluoxetine. it knocked me out.
SMM4H2022RgSmVGvleWX4syvO	ADE	@USER_________ i take fluoxetine and it doesn't do shit it just makes me dizzy and tired
SMM4H2022RgSmVGvleWX4syvO	ADE	@USER_________ i take fluoxetine and it doesn't do shit it just makes me dizzy and tired
SMM4H20226EwJFvqzOUhxPWwL	ADE	popped a fluoxetine im sweating
SMM4H2022MXYlUvRMwQXtFGB0	ADE	@USER_____ i has beta blockers now, apparently the fluoxetine can cause panic attacks ^_^
SMM4H2022NSF3f7WCvsYusZ6I	ADE	@USER______ i loved fluoxetine (prozac) but it made me lose my temper of the slightest thing but that was the only downside.
SMM4H20227o8o0dhatOkIGXaF	ADE	my 3 favourite things about fluoxetine are: it doesnt work as an antidepressant. increases suicidal thoughts. it stops you from jizzing.
SMM4H20227o8o0dhatOkIGXaF	ADE	my 3 favourite things about fluoxetine are: it doesnt work as an antidepressant. increases suicidal thoughts. it stops you from jizzing.
SMM4H2022GEXWCPbpJZFvQKJ6	ADE	@USER_________ some day I should try fluoxetine again. it made me all suicidal the first time, but I was 18
SMM4H2022Nkj28TKywZjC1gdu	ADE	restless leg syndrome is bad tonight.  damn you fluoxetine.
SMM4H2022cMk3mgn6TucH0Ii7	ADE	(cont'd) my pdoc altered the dosage of @USER______ to 30mg. that's the only alteration. because i complained about the extreme fatigue. :-(
SMM4H2022X5APSNgz2YHwa2FD	ADE	@USER_______ aw, dude. i've been on both in the past. don't stop fluoxetine suddenly - the withdrawal effects are awful. do it gradually.
SMM4H2022iG49u6NUsxWD1muk	ADE	OK, I'm pretty sure that missing 2 doses of fluoxetine (pure disorderliness/schedule fail) was responsible for my joint pain.
SMM4H20227tZjvCnM6cjdrXHG	ADE	@USER_________ i used to dream every night without fail on fluoxetine...i have no crazy stories each morning now i'm off it though!! :-l
SMM4H2022evMytCQ50XLUDsg5	ADE	@USER________ Oh, really? That's what gave me the terrible reaction. My current doctor told me he'd almost never prescribe fluoxetine.
SMM4H2022qkKUslg4TT9V1kaW	ADE	@USER________ yeah, I mean, fluoxetine made me feel like shit, and citalopram makes me feel ace, so worth considering if you ever have to
SMM4H20225350ANqVPf0C31MW	ADE	@USER___________ fluoxetine.  killed my libido stone dead.
SMM4H2022JzNSuPwa9su5ohnB	ADE	@USER_______ mm, i'm wary of trying new meds after a really bad reaction to fluoxetine, but i've heard a lot of good things about citalopram
SMM4H2022TWdZW9m0UeNmLgTP	ADE	@USER___ i know it made me want to be sick every time i had it plus fluoxetine is the bigges bunch of shit ive been on worse than sertraline
SMM4H2022pS2I98YqI29wS0KZ	ADE	@USER______ when i was on fluoxetine i was dead from the waist down. even frankenstein couldn't have helped...
SMM4H2022i2wSiq1cUldIXNS7	ADE	@USER____ fluoxetine give me headaches and makes me yawn 24/7
SMM4H2022i2wSiq1cUldIXNS7	ADE	@USER____ fluoxetine give me headaches and makes me yawn 24/7
SMM4H2022A4gYDzqKBvuAWMp0	ADE	@USER_______ sweaty fluoxetine addict
SMM4H2022A4gYDzqKBvuAWMp0	ADE	@USER_______ sweaty fluoxetine addict
SMM4H2022S31mAi9nxpEeGiBK	ADE	@USER__________ ...had to get an x-ray of my arm per protocol...it was negative but it's just now starting to hurt. ugh!!!!  #geodon
SMM4H2022d9nroBkQXKR0DTQi	ADE	me too. i used to call geodon the potato drug bcuz that's what i looked like after just 5 weeks on it..  @USER______ @USER___
SMM4H2022fqBfjrKHi63Mo3g1	ADE	3 rounds of puking, a nasty headache, and my throat is raw. body wants nothing to do with this increase in the geodon.
SMM4H2022fqBfjrKHi63Mo3g1	ADE	3 rounds of puking, a nasty headache, and my throat is raw. body wants nothing to do with this increase in the geodon.
SMM4H2022fqBfjrKHi63Mo3g1	ADE	3 rounds of puking, a nasty headache, and my throat is raw. body wants nothing to do with this increase in the geodon.
SMM4H20220f3PALCpp3lH0XZu	ADE	leathers and 20 of geodon later.... we had a sleepy crackhead
SMM4H2022Tiy7hiLIOPBYdgnD	ADE	@USER_________ remicade was my last treatment before humira and i really loved it. then i started having a reaction from it multiple times
SMM4H2022M4wKld1BqZ2I2Sz2	ADE	humira got a real nigga tired?
SMM4H2022ZTgGijyROjQG0NbF	ADE	@USER______ that's how i felt about humira. when it stopped working, i had a whole summer in and out of the hospital
SMM4H2022EQhFueU6fmwnVVnI	ADE	@USER_____ i lost effectiveness on humira, and then methotrexate was added and it was like going back to starting the drug.
SMM4H2022SwQHSWwNeonF1zEo	ADE	@USER_____ humira worked for me much better than remicaid. i felt constantly beat up on r. humira was much easier to administer, too.
SMM4H2022Gg7w7WoNoqJeESDg	ADE	i'm loosing so much blood right now. humira is some scurry ish.
SMM4H2022Jsdvj1DPYma25ODb	ADE	thank god i was born with so much hair; i wouldn't been bald by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude
SMM4H2022jZHRklWqLQBB2OaM	ADE	whyyyyy so painful #humira ?
SMM4H2022MHQqVJ9gXgoFfU8N	ADE	@USER______ to it, and now I'm on Humira with just the bloat to battle. Things sometimes get super shitty in every sense. But stay strong xx
SMM4H2022SB0VUCBbXWmzlqDe	ADE	question: anyone on #humira experiencing urinary track infections frequently and never had before?
SMM4H20225rrNhlc3GGvpqMLM	ADE	Starting Humira tomorrow. :) I wonder if it will make me tired for a day or so like Remicade did. If it works, it's worth it.
